Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-07-04 00:00:00+08:00,12.098090270054549,12.460543053628545,12.049109962172295,12.34299087524414,177533267,0.0,0.0
2025-07-07 00:00:00+08:00,12.342990781500855,12.558502639791312,12.342990781500855,12.519318580627441,149540653,0.0,0.0
2025-07-08 00:00:00+08:00,12.489930807130898,12.578095174068466,12.391970191817677,12.431154251098633,109098597,0.0,0.0
2025-07-09 00:00:00+08:00,12.401765758242739,12.636870101000511,12.401765758242739,12.578094482421875,120596330,0.0,0.0
2025-07-10 00:00:00+08:00,12.55850206482995,13.058099496962658,12.529114255357914,12.91115951538086,248141553,0.0,0.0
2025-07-11 00:00:00+08:00,12.920954930538139,13.028711789817956,12.62707496506641,12.646666526794434,244374350,0.0,0.0
2025-07-14 00:00:00+08:00,12.607482644608872,12.901363548392956,12.597686396497688,12.715238571166992,187289585,0.0,0.0
2025-07-15 00:00:00+08:00,12.725034711133231,12.774015017051253,12.450746305902586,12.470337867736816,181053131,0.0,0.0
2025-07-16 00:00:00+08:00,12.47033792185139,12.499726666062713,12.245029821561051,12.382174491882324,192786379,0.0,0.0
2025-07-17 00:00:00+08:00,12.352786295454049,12.440950663554391,12.284214424363418,12.333194732666016,94464140,0.0,0.0
2025-07-18 00:00:00+08:00,12.362582275781287,12.489930700916842,12.342990713418247,12.440950393676758,124120611,0.0,0.0
2025-07-21 00:00:00+08:00,12.38217480911221,12.450746678918831,12.294010442662747,12.35278606414795,107902662,0.0,0.0
2025-07-22 00:00:00+08:00,12.342990164868327,12.342990164868327,12.06870083020255,12.235233306884766,193522916,0.0,0.0
2025-07-23 00:00:00+08:00,12.205846007775126,12.372378491418882,12.196049759508632,12.274417877197266,137052000,0.0,0.0
2025-07-24 00:00:00+08:00,12.274417970847894,12.274417970847894,12.078497675131494,12.098090171813965,195935057,0.0,0.0
2025-07-25 00:00:00+08:00,12.078497675131494,12.20584610090257,12.068701426790257,12.098090171813965,110826666,0.0,0.0
2025-07-28 00:00:00+08:00,12.098089906102754,12.274417701263983,12.068701161724514,12.205845832824707,123824278,0.0,0.0
2025-07-29 00:00:00+08:00,12.20584620769417,12.254826515607226,12.08829402923584,12.08829402923584,101281801,0.0,0.0
2025-07-30 00:00:00+08:00,12.098089573773493,12.382174222074637,12.088293325916512,12.235233306884766,171516360,0.0,0.0
2025-07-31 00:00:00+08:00,12.254825795380688,12.294009852563917,11.970741147246867,11.980536460876465,169008125,0.0,0.0
2025-08-01 00:00:00+08:00,11.99033311525534,12.07849748046219,11.90216875004849,12.02951717376709,101218698,0.0,0.0
2025-08-04 00:00:00+08:00,11.990332905075194,12.127477574573115,11.960945095261936,12.04910945892334,103268969,0.0,0.0
2025-08-05 00:00:00+08:00,12.049109495584947,12.245029785305508,12.029516999502075,12.215641975402832,113207820,0.0,0.0
2025-08-06 00:00:00+08:00,12.215642080950786,12.264622387359545,12.14706927828987,12.205845832824707,69044765,0.0,0.0
2025-08-07 00:00:00+08:00,12.186253231278524,12.274417595208185,12.137273859514607,12.215641975402832,72205305,0.0,0.0
2025-08-08 00:00:00+08:00,12.225437091979806,12.274417397175116,12.13727366369419,12.147068977355957,82979591,0.0,0.0
2025-08-11 00:00:00+08:00,12.147069136374745,12.166661632398004,12.019721649110082,12.04910945892334,93435315,0.0,0.0
2025-08-12 00:00:00+08:00,12.049110075341012,12.147069757803914,12.049110075341012,12.078497886657715,68005619,0.0,0.0
2025-08-13 00:00:00+08:00,12.117681771706623,12.147069582599448,11.980537097170668,12.009925842285156,111981305,0.0,0.0
2025-08-14 00:00:00+08:00,12.019721789476979,12.08829365791591,11.941352738690377,11.951148986816406,124104129,0.0,0.0
2025-08-15 00:00:00+08:00,11.98053717284142,11.98053717284142,11.69645250782536,11.833597183227539,194850295,0.0,0.0
2025-08-18 00:00:00+08:00,11.814005620582467,11.902169053817794,11.784616875282355,11.833597183227539,123905837,0.0,0.0
2025-08-19 00:00:00+08:00,11.853188955186717,11.872780516633624,11.774820840955863,11.814004898071289,89285989,0.0,0.0
2025-08-20 00:00:00+08:00,11.814005726350018,11.872781349033104,11.735636672403107,11.823801040649414,104873853,0.0,0.0
2025-08-21 00:00:00+08:00,11.804208598675912,11.94135233087005,11.784616103092972,11.902168273925781,121741825,0.0,0.0
2025-08-22 00:00:00+08:00,11.90216832591479,11.921760821583309,11.735635849618824,11.814004898071289,164425977,0.0,0.0
2025-08-25 00:00:00+08:00,11.872780973061422,12.274417807490158,11.853189410861354,12.196049690246582,304508753,0.0,0.0
2025-08-26 00:00:00+08:00,12.196049726433802,12.24503003341178,12.049109739721523,12.107885360717773,138359861,0.0,0.0
2025-08-27 00:00:00+08:00,12.068700802210756,12.107884859326182,11.80420865023703,11.814004898071289,186004950,0.0,0.0
2025-08-28 00:00:00+08:00,11.84339343166091,11.892373739606093,11.725841253125472,11.833597183227539,165358793,0.0,0.0
2025-08-29 00:00:00+08:00,11.804208755493164,11.970741233274072,11.78461625964994,11.804208755493164,180512568,0.0,0.0
2025-09-01 00:00:00+08:00,11.804208609512767,11.804208609512767,11.608288324611554,11.647472381591797,185845902,0.0,0.0
2025-09-02 00:00:00+08:00,11.608289216813223,11.745432959673998,11.598492968259828,11.735636711120605,149271566,0.0,0.0
2025-09-03 00:00:00+08:00,11.735636398237709,11.765025143114357,11.500532044554463,11.51032829284668,136723249,0.0,0.0
2025-09-04 00:00:00+08:00,11.520124647033082,11.529920895415348,11.363388409803518,11.500532150268555,129530002,0.0,0.0
2025-09-05 00:00:00+08:00,11.490736133144356,11.500532381723776,11.392776450015212,11.480940818786621,81966156,0.0,0.0
2025-09-08 00:00:00+08:00,11.471143827901553,11.53971569507679,11.431959770341185,11.461347579956055,92443104,0.0,0.0
2025-09-09 00:00:00+08:00,11.471144233899471,11.539716103501672,11.441756423244481,11.51032829284668,86053917,0.0,0.0
2025-09-10 00:00:00+08:00,11.500531833665192,11.549512140006447,11.471144023549096,11.52992057800293,79266839,0.0,0.0
2025-09-11 00:00:00+08:00,11.529920648020358,11.608288764953613,11.471144093209594,11.608288764953613,96393163,0.0,0.0
2025-09-12 00:00:00+08:00,11.588696750495185,11.6376770591706,11.461348321627781,11.480940818786621,94038510,0.0,0.0
2025-09-15 00:00:00+08:00,11.46134812859021,11.480940625419063,11.39277625813256,11.412367820739746,84038656,0.0,0.0
2025-09-16 00:00:00+08:00,11.42216419465839,11.47114450304704,11.373183886269741,11.402572631835938,70804849,0.0,0.0
2025-09-17 00:00:00+08:00,11.402572631835938,11.431960443180456,11.343796074925223,11.402572631835938,77112893,0.0,0.0
2025-09-18 00:00:00+08:00,11.412367612207992,11.422163860443417,11.14787544940307,11.177263259887695,138616040,0.0,0.0
2025-09-19 00:00:00+08:00,11.177262819350219,11.275223429400176,11.138078762174558,11.216446876525879,83465123,0.0,0.0
2025-09-22 00:00:00+08:00,11.206651408570638,11.236040154163817,11.138079537296576,11.147875785827637,59640232,0.0,0.0
2025-09-23 00:00:00+08:00,11.138078956928494,11.343795494253152,11.089098651047074,11.285019874572754,134143022,0.0,0.0
2025-09-24 00:00:00+08:00,11.275224281504897,11.38298021332602,11.196856161231048,11.22624397277832,113958347,0.0,0.0
2025-09-25 00:00:00+08:00,11.196855862293898,11.236039921384675,11.128283058218793,11.16746711730957,77327594,0.0,0.0
2025-09-26 00:00:00+08:00,11.15767180320312,11.206651176400348,11.089098999128018,11.16746711730957,75323875,0.0,0.0
2025-09-29 00:00:00+08:00,11.167466498709985,11.24583461255049,11.040119014385366,11.138078689575195,117601243,0.0,0.0
2025-09-30 00:00:00+08:00,11.138079025536358,11.138079025536358,11.05971090933201,11.108691215515137,83247947,0.0,0.0
2025-10-09 00:00:00+08:00,11.098895247456126,11.17726336563768,11.040119625930792,11.16746711730957,104746906,0.0,0.0
2025-10-10 00:00:00+08:00,11.138078990962317,11.25563116490394,11.128282742911773,11.196855545043945,108794775,0.0,0.0
2025-10-13 00:00:00+08:00,11.089098999128018,11.226243673056565,11.04991494003724,11.16746711730957,116880173,0.0,0.0
2025-10-14 00:00:00+08:00,11.157671834496854,11.363388378855817,11.128283089430102,11.333999633789062,184342836,0.0,0.0
2025-10-15 00:00:00+08:00,11.34000015258789,11.420000076293945,11.260000228881836,11.399999618530273,127106103,0.236,0.0
2025-10-16 00:00:00+08:00,11.380000114440918,11.550000190734863,11.359999656677246,11.539999961853027,126193687,0.0,0.0
2025-10-17 00:00:00+08:00,11.5,11.579999923706055,11.380000114440918,11.399999618530273,103966632,0.0,0.0
2025-10-20 00:00:00+08:00,11.40999984741211,11.449999809265137,11.270000457763672,11.420000076293945,95264110,0.0,0.0
